latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,1,-0.434,0,14,-1,553,,,,,,,
,,1,-0.464,0,14,-1,554,,,,,,,
,,1,-0.533,0,14,-1,555,,,,,,,
,,7,-0.567,0,15,699,556,,,,,,,
,,1,-0.647,0,15,-1,557,,,,,,,
,,1,-0.754,0,15,-1,558,,,,,,,
,,1,-0.78,0,15,-1,559,,,,,,,
,,1,-0.817,0,15,-1,560,,,,,-71,20:43:07,904
,,1,-0.854,0,15,-1,561,,,,,,,
,,1,-0.919,0,15,-1,562,,,,,,,
,,1,-0.938,0,15,-1,563,,,,,,,
,,1,-0.945,0,15,-1,564,,,,,,,
,,1,-0.945,0,15,-1,565,,,,,,,
,,1,-0.909,0,15,-1,566,,,,,,,
,,1,-1.006,0,15,-1,567,,,,,,,
,,1,-1.063,0,15,-1,568,,,,,,,
,,1,-1.065,0,15,-1,569,,,,,,,
,,1,-0.854,0,15,-1,570,,,,,-71,20:43:08,026
,,1,-0.862,0,15,-1,571,,,,,,,
,,1,-0.925,0,15,-1,572,,,,,,,
,,1,-0.936,0,15,-1,573,,,,,,,
,,1,-0.759,0,15,-1,574,,,,,,,
,,1,-0.778,0,15,-1,575,,,,,,,
,,1,-0.812,0,15,-1,576,,,,,,,
,,1,-0.627,0,15,-1,577,,,,,,,
,,1,-0.549,0,15,-1,578,,,,,,,
,,1,-0.441,0,15,-1,579,,,,,,,
,,1,-0.44,0,15,-1,580,,,,,-71,20:43:08,235
,,1,-0.404,0,15,-1,581,,,,,,,
,,1,-0.264,0,15,-1,582,,,,,,,
,,1,-0.251,0,15,-1,583,,,,,,,
,,1,-0.117,0,15,-1,584,,,,,,,
,,1,-0.021,0,15,-1,585,,,,,,,
,,1,0.086,0,15,-1,586,,,,,,,
,,1,0.193,0,15,-1,587,,,,,,,
,,1,0.235,0,15,-1,588,,,,,,,
,,1,0.362,0,15,-1,589,,,,,,,
,,1,0.464,0,15,-1,590,,,,,-71,20:43:08,445
,,1,0.498,0,15,-1,591,,,,,,,
,,7,0.555,0,16,709,592,,,,,,,
,,1,0.648,0,16,-1,593,,,,,,,
,,1,0.742,0,16,-1,594,,,,,,,
,,1,0.803,0,16,-1,595,,,,,,,
,,1,0.804,0,16,-1,596,,,,,,,
,,1,0.809,0,16,-1,597,,,,,,,
,,1,0.909,0,16,-1,598,,,,,,,
,,1,0.991,0,16,-1,599,,,,,,,
,,1,0.89,0,16,-1,600,,,,,-69,20:43:08,628
,,1,0.81,0,16,-1,601,,,,,,,
,,1,0.928,0,16,-1,602,,,,,,,
,,1,1.073,0,16,-1,603,,,,,,,
,,1,0.968,0,16,-1,604,,,,,,,
,,1,0.852,0,16,-1,605,,,,,,,
,,1,0.852,0,16,-1,606,,,,,,,
,,1,0.878,0,16,-1,607,,,,,,,
,,1,0.85,0,16,-1,608,,,,,,,
,,1,0.745,0,16,-1,609,,,,,,,
,,1,0.691,0,16,-1,610,,,,,-69,20:43:08,863
,,1,0.696,0,16,-1,611,,,,,,,
,,1,0.584,0,16,-1,612,,,,,,,
,,1,0.501,0,16,-1,613,,,,,,,
,,1,0.367,0,16,-1,614,,,,,,,
,,1,0.328,0,16,-1,615,,,,,,,
,,1,0.268,0,16,-1,616,,,,,,,
,,1,0.145,0,16,-1,617,,,,,,,
,,1,0.079,0,16,-1,618,,,,,,,
,,1,0.049,0,16,-1,619,,,,,,,
,,1,-0.046,0,16,-1,620,,,,,-69,20:43:09,074
,,1,-0.107,0,16,-1,621,,,,,,,
,,1,-0.184,0,16,-1,622,,,,,,,
,,1,-0.277,0,16,-1,623,,,,,,,
,,1,-0.345,0,16,-1,624,,,,,,,
,,1,-0.439,0,16,-1,625,,,,,,,
,,1,-0.477,0,16,-1,626,,,,,,,
,,7,-0.525,0,17,709,627,,,,,,,
,,1,-0.579,0,17,-1,628,,,,,,,
,,1,-0.687,0,17,-1,629,,,,,,,
,,1,-0.745,0,17,-1,630,,,,,-69,20:43:09,224
,,1,-0.792,0,17,-1,631,,,,,,,
,,1,-0.826,0,17,-1,632,,,,,,,
,,1,-0.877,0,17,-1,633,,,,,,,
,,1,-0.896,0,17,-1,634,,,,,,,
,,1,-0.887,0,17,-1,635,,,,,,,
,,1,-0.949,0,17,-1,636,,,,,,,
,,1,-0.954,0,17,-1,637,,,,,,,
,,1,-0.97,0,17,-1,638,,,,,,,
,,1,-1.014,0,17,-1,639,,,,,,,
,,1,-1.048,0,17,-1,640,,,,,-69,20:43:09,434
,,1,-0.965,0,17,-1,641,,,,,,,
,,1,-0.897,0,17,-1,642,,,,,,,
,,1,-0.908,0,17,-1,643,,,,,,,
,,1,-0.933,0,17,-1,644,,,,,,,
,,1,-0.862,0,17,-1,645,,,,,,,
,,1,-0.815,0,17,-1,646,,,,,,,
,,1,-0.796,0,17,-1,647,,,,,,,
,,1,-0.758,0,17,-1,648,,,,,,,
,,1,-0.636,0,17,-1,649,,,,,,,
,,1,-0.568,0,17,-1,650,,,,,-69,20:43:09,645
,,1,-0.515,0,17,-1,651,,,,,,,
,,1,-0.461,0,17,-1,652,,,,,,,
,,1,-0.273,0,17,-1,653,,,,,,,
,,1,-0.188,0,17,-1,654,,,,,,,
,,1,-0.084,0,17,-1,655,,,,,,,
,,1,-0.003,0,17,-1,656,,,,,,,
,,1,0.109,0,17,-1,657,,,,,,,
,,1,0.187,0,17,-1,658,,,,,,,
,,1,0.242,0,17,-1,659,,,,,,,
,,1,0.286,0,17,-1,660,,,,,-69,20:43:09,826
,,1,0.394,0,17,-1,661,,,,,,,
,,1,0.477,0,17,-1,662,,,,,,,
,,1,0.518,0,17,-1,663,,,,,,,
,,7,0.585,0,18,699,664,,,,,,,
,,1,0.659,0,18,-1,665,,,,,,,
,,1,0.684,0,18,-1,666,,,,,,,
,,1,0.733,0,18,-1,667,,,,,,,
,,1,0.797,0,18,-1,668,,,,,,,
,,1,0.817,0,18,-1,669,,,,,,,
,,1,0.827,0,18,-1,670,,,,,-69,20:43:10,038
,,1,0.9,0,18,-1,671,,,,,,,
,,1,0.971,0,18,-1,672,,,,,,,
,,1,0.929,0,18,-1,673,,,,,,,
,,1,0.879,0,18,-1,674,,,,,,,
,,1,0.943,0,18,-1,675,,,,,,,
,,1,1.015,0,18,-1,676,,,,,,,
,,1,1.022,0,18,-1,677,,,,,,,
,,1,0.958,0,18,-1,678,,,,,,,
,,1,0.892,0,18,-1,679,,,,,,,
,,1,0.873,0,18,-1,680,,,,,-68,20:43:10,244
,,1,0.963,0,18,-1,681,,,,,,,
,,1,0.934,0,18,-1,682,,,,,,,
,,1,0.833,0,18,-1,683,,,,,,,
,,1,0.722,0,18,-1,684,,,,,,,
,,1,0.737,0,18,-1,685,,,,,,,
,,1,0.742,0,18,-1,686,,,,,,,
,,1,0.633,0,18,-1,687,,,,,,,
,,1,0.518,0,18,-1,688,,,,,,,
,,1,0.454,0,18,-1,689,,,,,,,
,,1,0.434,0,18,-1,690,,,,,-68,20:43:10,455
,,1,0.371,0,18,-1,691,,,,,,,
,,1,0.146,0,18,-1,692,,,,,,,
,,1,0.092,0,18,-1,693,,,,,,,
,,1,-0.005,0,18,-1,694,,,,,,,
,,1,-0.125,0,18,-1,695,,,,,,,
,,1,-0.219,0,18,-1,696,,,,,,,
,,1,-0.348,0,18,-1,697,,,,,,,
,,1,-0.396,0,18,-1,698,,,,,,,
,,1,-0.435,0,18,-1,699,,,,,,,
,,1,-0.56,0,18,-1,700,,,,,-68,20:43:10,663
,,7,-0.618,0,19,684,701,,,,,,,
,,1,-0.676,0,19,-1,702,,,,,,,
,,1,-0.775,0,19,-1,703,,,,,,,
,,1,-0.775,0,19,-1,704,,,,,,,
,,1,-0.784,0,19,-1,705,,,,,,,
,,1,-0.932,0,19,-1,706,,,,,,,
,,1,-0.961,0,19,-1,707,,,,,,,
,,1,-0.89,0,19,-1,708,,,,,,,
,,1,-0.93,0,19,-1,709,,,,,,,
,,1,-0.962,0,19,-1,710,,,,,-68,20:43:10,845
,,1,-0.949,0,19,-1,711,,,,,,,
,,1,-1.018,0,19,-1,712,,,,,,,
,,1,-1.059,0,19,-1,713,,,,,,,
,,1,-0.998,0,19,-1,714,,,,,,,
,,1,-0.948,0,19,-1,715,,,,,,,
,,1,-0.893,0,19,-1,716,,,,,,,
,,1,-0.912,0,19,-1,717,,,,,,,
,,1,-0.822,0,19,-1,718,,,,,,,
,,1,-0.676,0,19,-1,719,,,,,,,
,,1,-0.708,0,19,-1,720,,,,,-68,20:43:11,084
,,1,-0.668,0,19,-1,721,,,,,,,
,,1,-0.571,0,19,-1,722,,,,,,,
,,1,-0.488,0,19,-1,723,,,,,,,
,,1,-0.359,0,19,-1,724,,,,,,,
,,1,-0.391,0,19,-1,725,,,,,,,
,,1,-0.26,0,19,-1,726,,,,,,,
,,1,-0.169,0,19,-1,727,,,,,,,
,,1,-0.11,0,19,-1,728,,,,,,,
,,1,0.026,0,19,-1,729,,,,,,,
,,1,0.091,0,19,-1,730,,,,,-68,20:43:11,263
,,1,0.204,0,19,-1,731,,,,,,,
,,1,0.234,0,19,-1,732,,,,,,,
,,1,0.28,0,19,-1,733,,,,,,,
,,1,0.462,0,19,-1,734,,,,,,,
,,1,0.486,0,19,-1,735,,,,,,,
,,1,0.529,0,19,-1,736,,,,,,,
,,7,0.605,0,20,680,737,,,,,,,
,,1,0.677,0,20,-1,738,,,,,,,
,,1,0.749,0,20,-1,739,,,,,,,
,,1,0.788,0,20,-1,740,,,,,-68,20:43:11,475
,,1,0.803,0,20,-1,741,,,,,,,
,,1,0.849,0,20,-1,742,,,,,,,
,,1,0.924,0,20,-1,743,,,,,,,
,,1,0.992,0,20,-1,744,,,,,,,
,,1,0.957,0,20,-1,745,,,,,,,
,,1,0.792,0,20,-1,746,,,,,,,
,,1,0.832,0,20,-1,747,,,,,,,
,,1,1.039,0,20,-1,748,,,,,,,
,,1,1.103,0,20,-1,749,,,,,,,
,,1,0.97,0,20,-1,750,,,,,-68,20:43:11,625
,,1,0.859,0,20,-1,751,,,,,,,
,,1,0.882,0,20,-1,752,,,,,,,
,,1,0.89,0,20,-1,753,,,,,,,
,,1,0.935,0,20,-1,754,,,,,,,
,,1,0.799,0,20,-1,755,,,,,,,
,,1,0.662,0,20,-1,756,,,,,,,
,,1,0.687,0,20,-1,757,,,,,,,
,,1,0.721,0,20,-1,758,,,,,,,
,,1,0.579,0,20,-1,759,,,,,,,
,,1,0.414,0,20,-1,760,,,,,-68,20:43:11,834
,,1,0.361,0,20,-1,761,,,,,,,
,,1,0.477,0,20,-1,762,,,,,,,
,,1,0.406,0,20,-1,763,,,,,,,
,,1,0.128,0,20,-1,764,,,,,,,
,,1,0.117,0,20,-1,765,,,,,,,
,,1,0.184,0,20,-1,766,,,,,,,
,,1,0.046,0,20,-1,767,,,,,,,
,,1,-0.125,0,20,-1,768,,,,,,,
,,1,-0.243,0,20,-1,769,,,,,,,
,,1,-0.22,0,20,-1,770,,,,,-65,20:43:12,103
,,1,-0.263,0,20,-1,771,,,,,,,
,,1,-0.396,0,20,-1,772,,,,,,,
,,1,-0.546,0,20,-1,773,,,,,,,
,,1,-0.511,0,20,-1,774,,,,,,,
,,7,-0.51,0,21,680,775,,,,,,,
,,1,-0.7,0,21,-1,776,,,,,,,
,,1,-0.793,0,21,-1,777,,,,,,,
,,1,-0.78,0,21,-1,778,,,,,,,
,,1,-0.839,0,21,-1,779,,,,,,,
,,1,-0.841,0,21,-1,780,,,,,-65,20:43:12,225
,,1,-0.881,0,21,-1,781,,,,,,,
,,1,-0.93,0,21,-1,782,,,,,,,
,,1,-0.877,0,21,-1,783,,,,,,,
,,1,-0.831,0,21,-1,784,,,,,,,
,,1,-1.148,0,21,-1,785,,,,,,,
,,1,-1.19,0,21,-1,786,,,,,,,
,,1,-0.84,0,21,-1,787,,,,,,,
,,1,-0.764,0,21,-1,788,,,,,,,
,,1,-1.005,0,21,-1,789,,,,,,,
,,1,-0.943,0,21,-1,790,,,,,-65,20:43:12,436
,,1,-0.936,0,21,-1,791,,,,,,,
,,1,-1.02,0,21,-1,792,,,,,,,
,,1,-0.747,0,21,-1,793,,,,,,,
,,1,-0.689,0,21,-1,794,,,,,,,
,,1,-0.721,0,21,-1,795,,,,,,,
,,1,-0.677,0,21,-1,796,,,,,,,
,,1,-0.616,0,21,-1,797,,,,,,,
,,1,-0.465,0,21,-1,798,,,,,,,
,,1,-0.4,0,21,-1,799,,,,,,,
,,1,-0.309,0,21,-1,800,,,,,-65,20:43:12,674
,,1,-0.215,0,21,-1,801,,,,,,,
,,1,-0.157,0,21,-1,802,,,,,,,
,,1,1.556,0,21,-1,803,,,,,,,
,,1,-1.053,0,21,-1,804,,,,,,,
,,1,1.632,0,21,-1,805,,,,,,,
,,1,-0.508,0,21,-1,806,,,,,,,
,,1,0.08,0,21,-1,807,,,,,,,
,,1,0.19,0,21,-1,808,,,,,,,
,,1,-0.691,0,21,-1,809,,,,,,,
,,1,2.201,0,21,-1,810,,,,,-65,20:43:12,824
,,7,1.199,0,22,675,811,,,,,,,
,,1,0.911,0,22,-1,812,,,,,,,
,,1,-0.254,0,22,-1,813,,,,,,,
,,1,0.309,0,22,-1,814,,,,,,,
,,1,1.084,0,22,-1,815,,,,,,,
,,1,2.454,0,22,-1,816,,,,,,,
,,1,0.464,0,22,-1,817,,,,,,,
,,1,0.451,0,22,-1,818,,,,,,,
,,1,0.823,0,22,-1,819,,,,,,,
,,1,0.78,0,22,-1,820,,,,,-65,20:43:13,064
,,1,1.674,0,22,-1,821,,,,,,,
,,1,0.576,0,22,-1,822,,,,,,,
,,1,0.764,0,22,-1,823,,,,,,,
,,1,0.897,0,22,-1,824,,,,,,,
,,1,0.361,0,22,-1,825,,,,,,,
,,1,1.096,0,22,-1,826,,,,,,,
,,1,0.441,0,22,-1,827,,,,,,,
,,1,0.434,0,22,-1,828,,,,,,,
,,1,0.582,0,22,-1,829,,,,,,,
,,1,0.062,0,22,-1,830,,,,,-65,20:43:13,245
,,1,0.462,0,22,-1,831,,,,,,,
,,1,-0.017,0,22,-1,832,,,,,,,
,,1,-0.024,0,22,-1,833,,,,,,,
,,1,0.063,0,22,-1,834,,,,,,,
,,1,-0.383,0,22,-1,835,,,,,,,
,,1,-0.547,0,22,-1,836,,,,,,,
,,7,-1.87,0,23,735,837,,,,,,,
,,1,0.335,0,23,-1,838,,,,,,,
,,1,-0.409,0,23,-1,839,,,,,,,
,,1,-0.733,0,23,-1,840,,,,,-65,20:43:13,425
,,1,-0.556,0,23,-1,841,,,,,,,
,,1,-0.776,0,23,-1,842,,,,,,,
,,1,-0.496,0,23,-1,843,,,,,,,
,,1,-0.605,0,23,-1,844,,,,,,,
,,1,-0.84,0,23,-1,845,,,,,,,
,,1,-0.747,0,23,-1,846,,,,,,,
,,1,-0.712,0,23,-1,847,,,,,,,
,,1,-0.806,0,23,-1,848,,,,,,,
,,1,-0.907,0,23,-1,849,,,,,,,
,,1,-1.198,0,23,-1,850,,,,,-63,20:43:13,693
,,1,-1.008,0,23,-1,851,,,,,,,
,,1,-0.545,0,23,-1,852,,,,,,,
,,1,-0.939,0,23,-1,853,,,,,,,
,,1,-1.178,0,23,-1,854,,,,,,,
,,1,-0.92,0,23,-1,855,,,,,,,
,,1,-1.035,0,23,-1,856,,,,,,,
,,1,-0.762,0,23,-1,857,,,,,,,
,,1,-0.948,0,23,-1,858,,,,,,,
,,1,-1.088,0,23,-1,859,,,,,,,
,,1,-0.643,0,23,-1,860,,,,,-63,20:43:13,845
,,1,-0.893,0,23,-1,861,,,,,,,
,,1,-0.75,0,23,-1,862,,,,,,,
,,1,-0.652,0,23,-1,863,,,,,,,
,,1,-0.896,0,23,-1,864,,,,,,,
,,1,-0.525,0,23,-1,865,,,,,,,
,,1,-0.647,0,23,-1,866,,,,,,,
,,1,-0.59,0,23,-1,867,,,,,,,
,,1,-0.36,0,23,-1,868,,,,,,,
,,1,-0.447,0,23,-1,869,,,,,,,
,,1,-0.262,0,23,-1,870,,,,,-63,20:43:14,024
,,1,-0.391,0,23,-1,871,,,,,,,
,,1,-0.338,0,23,-1,872,,,,,,,
,,1,-0.16,0,23,-1,873,,,,,,,
,,1,-0.258,0,23,-1,874,,,,,,,
,,1,0.014,0,23,-1,875,,,,,,,
,,1,-0.07,0,23,-1,876,,,,,,,
,,1,-0.085,0,23,-1,877,,,,,,,
,,1,0.016,0,23,-1,878,,,,,,,
,,1,0.461,0,23,-1,879,,,,,,,
,,1,0.103,0,23,-1,880,,,,,-63,20:43:14,235
,,1,0.446,0,23,-1,881,,,,,,,
,,1,0.283,0,23,-1,882,,,,,,,
,,1,0.508,0,23,-1,883,,,,,,,
,,1,0.621,0,23,-1,884,,,,,,,
,,7,0.381,0,24,735,885,,,,,,,
,,1,0.615,0,24,-1,886,,,,,,,
,,1,0.443,0,24,-1,887,,,,,,,
,,1,0.582,0,24,-1,888,,,,,,,
,,1,0.807,0,24,-1,889,,,,,,,
,,1,0.646,0,24,-1,890,,,,,-63,20:43:14,445
,,1,0.506,0,24,-1,891,,,,,,,
,,1,0.614,0,24,-1,892,,,,,,,
,,1,0.871,0,24,-1,893,,,,,,,
,,1,0.831,0,24,-1,894,,,,,,,
,,1,0.654,0,24,-1,895,,,,,,,
,,1,0.685,0,24,-1,896,,,,,,,
,,1,0.846,0,24,-1,897,,,,,,,
,,1,0.84,0,24,-1,898,,,,,,,
,,1,0.791,0,24,-1,899,,,,,,,
,,1,0.856,0,24,-1,900,,,,,-63,20:43:14,653
,,1,0.899,0,24,-1,901,,,,,,,
,,1,0.851,0,24,-1,902,,,,,,,
,,1,0.933,0,24,-1,903,,,,,,,
,,1,0.809,0,24,-1,904,,,,,,,
,,1,0.921,0,24,-1,905,,,,,,,
,,1,0.798,0,24,-1,906,,,,,,,
,,1,1.058,0,24,-1,907,,,,,,,
,,1,0.967,0,24,-1,908,,,,,,,
,,1,0.803,0,24,-1,909,,,,,,,
,,1,0.934,0,24,-1,910,,,,,-63,20:43:14,863
,,1,0.898,0,24,-1,911,,,,,,,
,,1,1.06,0,24,-1,912,,,,,,,
,,1,1.044,0,24,-1,913,,,,,,,
,,1,0.935,0,24,-1,914,,,,,,,
,,1,0.921,0,24,-1,915,,,,,,,
,,1,0.901,0,24,-1,916,,,,,,,
,,1,1.133,0,24,-1,917,,,,,,,
,,1,0.927,0,24,-1,918,,,,,,,
,,1,1.07,0,24,-1,919,,,,,,,
,,1,0.89,0,24,-1,920,,,,,-63,20:43:15,073
,,1,1.063,0,24,-1,921,,,,,,,
,,1,0.857,0,24,-1,922,,,,,,,
,,1,0.94,0,24,-1,923,,,,,,,
,,1,1.228,0,24,-1,924,,,,,,,
,,1,0.847,0,24,-1,925,,,,,,,
,,1,0.872,0,24,-1,926,,,,,,,
,,1,0.721,0,24,-1,927,,,,,,,
,,1,1.001,0,24,-1,928,,,,,,,
,,1,0.926,0,24,-1,929,,,,,,,
,,1,0.789,0,24,-1,930,,,,,-63,20:43:15,253
,,1,0.854,0,24,-1,931,,,,,,,
,,1,0.76,0,24,-1,932,,,,,,,
,,1,0.815,0,24,-1,933,,,,,,,
,,1,0.702,0,24,-1,934,,,,,,,
,,1,0.654,0,24,-1,935,,,,,,,
,,1,0.664,0,24,-1,936,,,,,,,
,,1,0.77,0,24,-1,937,,,,,,,
,,1,0.574,0,24,-1,938,,,,,,,
,,1,0.662,0,24,-1,939,,,,,,,
,,1,0.805,0,24,-1,940,,,,,-61,20:43:15,434
,,1,0.598,0,24,-1,941,,,,,,,
,,1,0.647,0,24,-1,942,,,,,,,
,,1,0.626,0,24,-1,943,,,,,,,
,,1,0.601,0,24,-1,944,,,,,,,
,,1,0.611,0,24,-1,945,,,,,,,
,,1,0.596,0,24,-1,946,,,,,,,
,,1,0.479,0,24,-1,947,,,,,,,
,,1,0.469,0,24,-1,948,,,,,,,
,,1,0.642,0,24,-1,949,,,,,,,
,,1,0.425,0,24,-1,950,,,,,-61,20:43:15,674
,,1,0.454,0,24,-1,951,,,,,,,
,,1,0.286,0,24,-1,952,,,,,,,
,,1,0.943,0,24,-1,953,,,,,,,
,,1,0.982,0,24,-1,954,,,,,,,
,,1,-0.541,0,24,-1,955,,,,,,,
,,1,0.152,0,24,-1,956,,,,,,,
,,1,-0.356,0,24,-1,957,,,,,,,
,,1,-0.234,0,24,-1,958,,,,,,,
,,1,0.539,0,24,-1,959,,,,,,,
,,1,-0.108,0,24,-1,960,,,,,-61,20:43:15,826
,,5,0.196,0,24,0,961,,,,,,,
,,3,-0.042,0,24,0,962,,,,,,,
,,3,-0.087,0,24,0,963,,,,,,,
,,3,0.161,0,24,0,964,,,,,,,
,,3,-0.027,0,24,0,965,,,,,,,
,,3,0.079,0,24,0,966,,,,,,,
,,3,-0.05,0,24,0,967,,,,,,,
,,3,-0.091,0,24,0,968,,,,,,,
,,3,-0.056,0,24,0,969,,,,,,,
,,3,-0.128,0,24,0,970,,,,,-61,20:43:16,035
,,3,-0.547,0,24,0,971,,,,,,,
,,3,-0.664,0,24,0,972,,,,,,,
,,3,0.544,0,24,0,973,,,,,,,
,,3,-0.556,0,24,0,974,,,,,,,
,,3,-0.195,0,24,0,975,,,,,,,
,,3,-0.297,0,24,0,976,,,,,,,
,,3,-0.675,0,24,0,977,,,,,,,
,,3,-0.262,0,24,0,978,,,,,,,
,,3,-0.659,0,24,0,979,,,,,,,
,,3,-0.691,0,24,0,980,,,,,-61,20:43:16,245
,,3,-0.582,0,24,0,981,,,,,,,
,,3,-0.942,0,24,0,982,,,,,,,
,,3,-0.646,0,24,0,983,,,,,,,
,,3,-0.681,0,25,0,984,,,,,,,
,,3,-0.823,0,25,0,985,,,,,,,
,,3,-0.895,0,25,0,986,,,,,,,
,,3,-0.955,0,25,0,987,,,,,,,
,,3,-1.002,0,25,0,988,,,,,,,
,,3,-0.9,0,25,0,989,,,,,,,
,,3,-0.914,0,25,0,990,,,,,-61,20:43:16,425
,,3,-0.962,0,25,0,991,,,,,,,
,,3,-1.011,0,25,0,992,,,,,,,
,,3,-1.024,0,25,0,993,,,,,,,
,,3,-0.991,0,25,0,994,,,,,,,
,,3,-0.954,0,25,0,995,,,,,,,
,,3,-0.983,0,25,0,996,,,,,,,
,,3,-1.111,0,25,0,997,,,,,,,
,,3,-0.964,0,25,0,998,,,,,,,
,,3,-0.899,0,25,0,999,,,,,,,
,,3,-0.959,0,25,0,1000,,,,,-61,20:43:16,634
,,3,-0.892,0,25,0,1001,,,,,,,
,,3,-0.891,0,25,0,1002,,,,,,,
,,3,-0.82,0,25,0,1003,,,,,,,
,,3,-0.771,0,25,0,1004,,,,,,,
,,3,-0.767,0,25,0,1005,,,,,,,
,,3,-0.618,0,25,0,1006,,,,,,,
,,3,-0.596,0,25,0,1007,,,,,,,
,,3,-0.618,0,25,0,1008,,,,,,,
,,3,-0.47,0,25,0,1009,,,,,,,
,,3,-0.443,0,25,0,1010,,,,,-61,20:43:16,874
,,3,-0.42,0,25,0,1011,,,,,,,
,,3,-0.312,0,25,0,1012,,,,,,,
,,3,-0.312,0,25,0,1013,,,,,,,
,,3,-0.041,0,25,0,1014,,,,,,,
,,3,0.117,0,25,0,1015,,,,,,,
,,3,-0.498,0,25,0,1016,,,,,,,
,,3,0.051,0,25,0,1017,,,,,,,
,,3,-0.138,0,25,0,1018,,,,,,,
,,3,0.109,0,25,0,1019,,,,,,,
,,3,0.226,0,25,0,1020,,,,,-64,20:43:17,026
,,3,-0.089,0,25,0,1021,,,,,,,
,,3,0.28,0,25,0,1022,,,,,,,
,,3,0.277,0,25,0,1023,,,,,,,
,,3,0.302,0,25,0,1024,,,,,,,
,,3,0.39,0,25,0,1025,,,,,,,
,,3,0.42,0,25,0,1026,,,,,,,
,,3,0.552,0,25,0,1027,,,,,,,
,,7,0.732,0,26,349,1028,,,,,,,
,,1,0.472,0,26,-1,1029,,,,,,,
,,1,0.589,0,26,-1,1030,,,,,-64,20:43:17,263
,,1,1.128,0,26,-1,1031,,,,,,,
,,1,0.774,0,26,-1,1032,,,,,,,
,,1,0.571,0,26,-1,1033,,,,,,,
,,1,1.102,0,26,-1,1034,,,,,,,
,,1,0.935,0,26,-1,1035,,,,,,,
,,1,0.749,0,26,-1,1036,,,,,,,
,,1,0.794,0,26,-1,1037,,,,,,,
,,1,0.895,0,26,-1,1038,,,,,,,
,,1,1.343,0,26,-1,1039,,,,,,,
,,1,0.791,0,26,-1,1040,,,,,-64,20:43:17,445
,,1,0.932,0,26,-1,1041,,,,,,,
,,1,0.972,0,26,-1,1042,,,,,,,
,,1,0.684,0,26,-1,1043,,,,,,,
,,1,1.298,0,26,-1,1044,,,,,,,
,,1,0.85,0,26,-1,1045,,,,,,,
,,1,0.79,0,26,-1,1046,,,,,,,
,,1,1.021,0,26,-1,1047,,,,,,,
,,1,0.409,0,26,-1,1048,,,,,,,
,,1,0.813,0,26,-1,1049,,,,,,,
,,1,0.708,0,26,-1,1050,,,,,-64,20:43:17,655
,,1,0.412,0,26,-1,1051,,,,,,,
,,1,0.769,0,26,-1,1052,,,,,,,
,,1,0.407,0,26,-1,1053,,,,,,,
,,1,0.336,0,26,-1,1054,,,,,,,
,,1,0.735,0,26,-1,1055,,,,,,,
,,1,0.381,0,26,-1,1056,,,,,,,
,,1,0.698,0,26,-1,1057,,,,,,,
,,1,0.389,0,26,-1,1058,,,,,,,
,,1,0.268,0,26,-1,1059,,,,,,,
,,1,0.49,0,26,-1,1060,,,,,-64,20:43:17,893
,,1,0.411,0,26,-1,1061,,,,,,,
,,1,0.424,0,26,-1,1062,,,,,,,
,,1,0.131,0,26,-1,1063,,,,,,,
,,1,0.649,0,26,-1,1064,,,,,,,
,,1,-0.278,0,26,-1,1065,,,,,,,
,,1,0.593,0,26,-1,1066,,,,,,,
,,1,0.118,0,26,-1,1067,,,,,,,
,,1,0.01,0,26,-1,1068,,,,,,,
,,1,0.06,0,26,-1,1069,,,,,,,
,,1,-0.066,0,26,-1,1070,,,,,-64,20:43:18,073
,,1,0.091,0,26,-1,1071,,,,,,,
,,1,-0.105,0,26,-1,1072,,,,,,,
,,1,-0.015,0,26,-1,1073,,,,,,,
,,1,-0.194,0,26,-1,1074,,,,,,,
,,1,-0.286,0,26,-1,1075,,,,,,,
,,1,-0.165,0,26,-1,1076,,,,,,,
,,1,-0.02,0,26,-1,1077,,,,,,,
,,1,-0.354,0,26,-1,1078,,,,,,,
,,1,-0.4,0,26,-1,1079,,,,,,,
,,1,-0.227,0,26,-1,1080,,,,,-64,20:43:18,253
,,1,-0.263,0,26,-1,1081,,,,,,,
,,1,-0.455,0,26,-1,1082,,,,,,,
,,1,-0.376,0,26,-1,1083,,,,,,,
,,1,-0.297,0,26,-1,1084,,,,,,,
,,1,-0.391,0,26,-1,1085,,,,,,,
,,1,-0.36,0,26,-1,1086,,,,,,,
,,1,-0.466,0,26,-1,1087,,,,,,,
,,7,-0.567,0,27,480,1088,,,,,,,
,,1,-0.751,0,27,-1,1089,,,,,,,
,,1,-0.438,0,27,-1,1090,,,,,-64,20:43:18,464
,,1,-0.6,0,27,-1,1091,,,,,,,
,,1,-0.82,0,27,-1,1092,,,,,,,
,,1,-0.632,0,27,-1,1093,,,,,,,
,,1,-0.687,0,27,-1,1094,,,,,,,
,,1,-0.696,0,27,-1,1095,,,,,,,
,,1,-0.799,0,27,-1,1096,,,,,,,
,,1,-0.769,0,27,-1,1097,,,,,,,
,,1,-0.79,0,27,-1,1098,,,,,,,
,,1,-0.832,0,27,-1,1099,,,,,,,
,,1,-0.831,0,27,-1,1100,,,,,-64,20:43:18,646
